lon,lat,AADT_normalized
9.406551000153188,56.44727501833787,0.05240059807287629
9.404161587955736,56.44835196178049,0.005198526968656551
9.709261732806684,55.73051380358308,0.05251135230922582
8.664532819121744,56.09492252444594,0.06056872300365489
9.12949984166756,55.49315436804926,0.07523673718019713
9.76089489806664,55.85120419864989,0.007226713921807509
9.174611543558436,56.58875315680864,0.006056872300365489
9.404084694877229,55.51422084329878,0.006582954923025805
9.399116918662916,55.51312289784229,0.0066867870196035
10.094158038383515,56.31137082432293,0.004665522206224388
12.558601075368337,55.6611136834091,0.034832207331930445
11.28706716800421,55.50537603756709,0.03850094141100897
11.289141785680924,55.50128356408648,0.03484605161147414
11.292332919425448,55.494069194848265,0.03274864326060472
9.989185496585764,56.05910504861096,0.006762930557093809
8.995675226399317,56.10427302660906,0.005496178978845941
11.29130721189084,55.49549056822348,0.032990918152619335
8.590139575963201,56.373412091996045,0.02573651567172444
8.615421967819278,56.36126519822712,0.04014841067670838
8.76905568566716,56.5186207844191,0.003592590541588216
8.810902328137754,56.53552788731374,0.0009068003101118618
8.66719437139599,56.38964414189227,0.0008791117510244767
9.643028851032398,56.02316225515592,0.007531288071768745
8.75687385634057,55.32099239914466,0.01591399933547458
10.610112158879334,55.05458196216158,0.0010590873850924798
10.647282960669417,55.05923452648809,0.04480701074316092
9.508568431728133,55.33698879168599,0.0029488315428065123
9.337550299631802,55.485587018302645,0.015256396057149185
12.519421704797924,55.76000105074282,1.3844279543692546e-05
12.340980159356109,55.87124045918017,0.002886532284859896
9.95941766550128,55.71392544517057,0.03144035884372577
9.994898711765886,55.72336586264316,0.026304131133015836
9.853021655564058,55.785247988736174,0.05017166906634179
12.352787157085489,55.86055265485896,0.10105631852918374
12.326871415400092,55.8399754823134,0.05744683796655222
12.27674311629968,55.83402164516225,0.0029557536825783586
9.98842087883602,55.22210511970695,0.0017859120611363384
9.987861283366172,55.22553352905007,0.0015851700077527966
9.994641725688576,55.22318687404176,0.0004983940635729316
8.427934476632345,56.35987696485461,0.0036618119393066785
8.622508935170593,56.38769234315428,0.036389688780595855
12.310334354701842,55.91977376081203,0.002132019049728652
9.544372386170073,56.16651583900448,0.010334754679366485
9.464406227522206,56.15213395137224,0.007088271126370583
9.612429313483942,56.13940439601392,0.035752851921586
10.31157614104568,55.41254458325031,0.004360948056263152
12.56008249474828,55.660612091441,0.012099900321187285
9.98031607944882,56.31929641162706,0.0026511795326171223
12.114430820085856,55.57210368386879,0.025729593531952595
8.864185919215046,56.44426376096417,0.0057869088492634845
12.485921576751572,55.64854567601668,0.0027757780485103555
8.830811583377908,56.39145767822328,0.0005953040203787795
12.488917997595252,55.64773211097029,0.005593088935651788
12.487491076645108,55.6501015204922,0.006070716579909181
12.486602912746394,55.64726748587869,0.002900376564403588
12.480408097899833,55.64787513210078,0.004340181636947613
12.19418057201667,55.84409745334742,0.02189472809834976
12.177509622953169,55.84325286387381,0.033122438808284416
12.533735246421484,55.7357981233308,0.0029834422416657436
12.175519863992031,55.84295365741741,0.04207968767305349
8.622039430714693,56.390943284394766,0.005745376010632406
8.611330361533966,56.38321050713857,0.00895032672499723
8.829264876358588,56.48005895141644,0.00198665411451988
8.83544022365418,56.47872863284005,0.0008860338907963229
8.996784273019838,55.527080781369925,0.0004776276442573928
8.996088310348528,55.5165765382468,0.001294440137335253
8.759915560790915,56.43475319024314,0.0015159486100343338
9.043730384496776,56.64177507073284,0.01974194262930557
9.058615055657077,56.66156069383658,0.018482113190829548
9.471791583182306,55.48707533994085,0.054151899435153396
12.111149055863596,55.57233992602728,0.0477350758666519
9.1328305951781,56.43527369416977,0.043152619337689664
8.386304898282921,56.06225298135779,0.03889550337800421
12.49523559937311,55.7050079127317,0.05196450326724997
8.753727428428489,55.32013243020084,0.026830213755676152
10.2564037881883,55.127514982335,0.04300725440248089
9.921923231057145,55.37153014742884,0.03202181858456086
9.33247233912769,54.97868433988234,0.022033170893786688
9.89602729226475,55.47124470000612,0.041705892125373796
10.290336893871238,55.17398259148808,0.03834173219625651
9.88190177768855,55.44578175744727,0.02563268357514675
10.377088358382158,55.349950591808,0.07111114187617676
8.609990394621963,56.39547906670069,0.00369642263816591
9.914439865033213,55.262501001643855,0.036002048953372466
10.373872060840448,55.27615969029007,0.04982556207774947
9.914743386850558,55.389304988026765,0.0336139107320855
9.919827911226594,55.27094371498827,0.03228485989589101
10.387796293337471,55.33548646151966,0.04542308118285524
10.504979187407278,57.34632637920063,0.0015644035884372577
10.00453716766214,56.290997216493295,0.011296932107653118
9.266060258034605,54.94201201080827,0.03363467715140104
8.75405868556841,55.32007918157494,0.007337468158157049
12.09238308018058,55.62222569919488,0.12268108317643149
9.265002347743772,55.510224632939085,0.03384234134455643
9.18191983012778,55.57544116683692,0.027889301140768635
9.106296449262494,55.08644352475184,0.006029183741278104
9.124949271258249,56.54890548240415,0.045838409569166016
8.888450635032004,56.1284277295804,0.004153283863107764
9.889330710500404,55.26840185106567,0.0021250969099568056
9.892687444951468,55.27140577178536,0.004132517443792225
9.830776706435184,56.34910490183179,0.006029183741278104
12.383111415840151,55.82468414701223,0.09857819249086278
8.459747350904484,55.52648277567352,0.04494545353859785
8.457059118336302,55.52728859884583,0.05554324952929449
8.458780220745473,55.52885075410743,0.07246788127145863
9.931159104991398,56.03493668397013,0.02104330490641267
9.93155615018402,56.03476296539403,0.04864187617676376
9.931403909918815,56.03510555762113,0.04567920035441356
11.099058133954175,55.67868358607959,0.04936177871303577
9.470303906203023,55.48972288949486,0.029280651234909735
9.472436153516597,55.48936423567216,0.02583342562853029
9.991620692475198,54.96984825149253,0.008278879167128142
9.937436662629132,54.97957039676605,0.000913722449883708
9.875476089113867,54.951292265292594,0.005267748366375014
9.871258456510926,54.9497678351568,0.0029834422416657436
8.424654083154206,56.75410222908553,0.008811883929560305
8.730373170951756,57.01190996749041,0.005655388193598405
11.079162936495086,55.6802445684989,0.01781066563296046
12.498745725221395,55.678023220411056,0.01574786798095027
12.544343460116098,55.6744118285261,0.05272593864215306
12.53581247991016,55.67773327902629,0.07719570273562963
8.609900845034105,56.374131702924544,0.0443847602170783
12.48902380904038,55.66928175094413,0.0008029682135341676
9.78169955872377,54.91041225318183,0.007289013179754125
12.485019974036286,55.66612271764472,0.0005883818806069332
8.6201170054204,56.385546739395664,0.0034541477461512904
8.597264647235717,56.37636437952855,0.03764259607930003
8.61664128763831,56.37523984642355,0.010376287517997563
