AADT_normalized,lat,lon
1.0,55.46041042342043,12.010158342390028
0.9013784545210624,55.81690639170355,12.38345784417654
0.7803360611752079,55.833781682083696,12.364491586791218
0.7354943654413737,55.7132992450086,12.504019955066026
0.7354943654413737,55.71330821356524,12.504020758806927
0.6982995707002951,56.4214625389532,10.063385299864208
0.6705795546015562,55.3502888213208,10.582217994786854
0.6475717735444056,55.35419061533614,10.564659383635997
0.5313925409176281,56.11452381316137,10.06410372495919
0.5215823718808693,55.7259206680209,12.369602794201338
0.5189160182452375,56.42750939141827,10.045410135514318
0.4762878991145693,55.48382751452781,12.169361506369516
0.4515193184867185,55.66740815363757,12.41440669806474
0.4255601019586799,56.2863351559385,10.331178873004385
0.3999698148645023,55.68907419727271,12.403833816211767
0.3861517306144352,56.20521625783383,10.260642720427274
0.3851623289508988,56.01249372937241,12.544651690112437
0.3844412396028978,55.66776490647327,12.418383004046335
0.3809028709417762,55.5210327484321,8.5596222937414
0.3568889187013683,56.14505436586184,9.01187755201818
0.3459216528038636,55.69720916398729,9.538468296182735
0.3412261872819962,55.71422866424194,9.536203425175522
0.3410752616045076,55.89531132578464,12.214695015283477
0.3392138449154816,55.5198292012921,8.552334288997285
0.3343842232358465,55.381620162334336,10.38582826576166
0.3136738663804668,56.168215528123305,9.552126450675352
0.3073182184062248,55.73176038177941,12.126169479660035
0.3063791253018513,55.24897248744719,9.479034951009002
0.306110812986316,55.38842132034473,10.218945039437296
0.3056915749932922,56.13388329225582,8.970121653810132
0.2980614435202575,55.850335942997006,9.847035340028308
0.2972061980144888,55.62222569919488,12.092383080180614
0.2968372685806278,54.75803059355801,11.862940835248436
0.2941206063858331,55.65465135827038,12.260092460184902
0.288167426884894,55.859323828396334,9.85836655935203
0.282532868258653,55.37824601845109,10.37104778152142
0.2813086933190233,56.17131121703924,9.553040569279226
0.2771330829085054,56.04321628477668,9.92583640827572
0.2736450228065468,55.69301760774648,12.413027404702218
0.2691172524818889,55.51898314581892,9.460168082785009
0.2594077005634558,55.85797494028017,9.84422998832336
0.2571270458814059,56.02858251538116,12.59574518950828
0.2558861014220552,55.866655236594426,9.824299993288074
0.2545948484035417,55.52547722793493,8.45790777691042
0.2542426884894016,55.49455425389978,8.451225687716327
0.2509726321438154,54.93147572839348,9.829411670460868
0.2499496914408371,56.16091659667816,10.21225310515617
0.2472665682854843,56.163969913594194,9.551179909182324
0.2448182184062248,55.86055265485894,12.352787157085537
0.2388147303461228,55.82468414701224,12.383111415840094
0.2373725516501207,55.508657230710256,8.454180462424947
0.2345720418567212,57.45585021347432,10.010918444760897
0.2275791521330828,55.3875801750464,10.210441830639322
0.2221122887040515,55.36855514256089,8.766175187422723
0.2215588945532599,57.45672245608768,9.98929176201996
0.2202676415347464,56.4381169715438,9.38202893039235
0.2181379125301851,55.46178148903056,12.18911145320651
0.2129896699758519,55.51150866000761,8.454837747707717
0.2117319559967802,56.48982748602077,9.982793187320471
0.2094848403541722,55.70833255029817,9.473180861177322
0.2089817547625436,56.23877058948374,8.809172576506054
0.2086128253286825,55.76524774879787,12.463613269293026
0.2062818620874698,55.45646005177556,12.186656515607694
0.2026764153474644,55.47140352743914,8.458586758502932
0.2014019318486718,56.24736901313275,10.301244613524066
0.1997585189160182,55.46795870992596,12.189088283859393
0.1978300241481083,55.94434479467143,12.347582310390068
0.1957002951435471,55.86947646535852,12.360512527880717
0.1942581164475449,55.48081124543953,12.173346099948878
0.1937047222967534,55.50575602008447,8.430756501319093
0.1918600751274483,55.72792811038524,12.558086777809985
0.1909880601019586,55.45899133638768,11.562174383650596
0.1901663536356318,55.71587530384523,9.525274684461202
0.1889086396565602,56.4447434409292,10.244926468473322
0.1878018513549771,56.10280815197672,10.059777171843336
0.1870136839280922,55.67773327902627,12.53581247991015
0.186728602092836,55.4424654370178,11.781270624094484
0.1865609068956265,57.45148000548754,9.995649489890168
0.1830728467936678,56.15914458750159,10.214274388424483
0.1829722296753421,55.71073249738615,9.53225624552102
0.1824859136034343,57.45677770770674,9.98682650163272
0.1822679098470619,55.49315436804929,9.129499841667537
0.1815635900187818,55.44940316805644,12.18834920430659
0.1813288167426884,56.169348695254406,9.527180464519416
0.1808928092299436,56.47519236561777,9.388797345059542
0.1806915749932922,56.126223967483405,8.851876548725091
0.1799034075664073,57.09171466710886,9.929711831029524
0.1795512476522672,55.71073249738615,9.53225624552102
0.1777904480815669,55.84331175681428,9.742295532907054
0.1773376710491011,55.66226893227289,12.402951963974235
0.1755601019586799,55.528850754107474,8.458780220745542
0.1746042393345854,55.59493214207042,12.23543024198589
0.1742185403810034,55.73382160898369,12.460476240744786
0.1741850013415615,55.48388196012447,12.187335659408038
0.1737825328682586,55.58841409599716,11.658342795315994
0.1730279044808156,55.51287200086233,9.704234381397246
0.1719211161792326,55.73006722937081,12.506893785702244
0.1712838744298363,57.44008884544808,9.99567323538778
0.1711161792326267,55.99791976608349,10.164526439722083
0.1710658706734639,55.24689005742985,9.498640473604608
0.1707472497987657,55.75933453525789,9.671762731843984
0.1695901529380198,55.48387298832995,12.187334934473403
0.169523074859136,55.81557406602263,12.165575696448208
0.169137375905554,55.82886468131792,12.430150322940715
0.169137375905554,55.246638951616674,9.487390722287572
0.168785215991414,55.731968229956,12.55550669578585
0.1684833646364368,55.25480723014318,12.08943616161536
0.1669237993023879,55.58743255572626,11.657593937499282
0.1664207137107593,55.71066974043454,9.53222356141525
0.1658505500402468,55.3873150059867,10.205445244547825
0.1658170110008049,55.83641466348384,9.84872858447025
0.1652133082908505,56.00914952690167,12.211473945129438
0.1651965387711295,55.67172049563069,12.539772214030323
0.1643245237456399,55.65943186492056,12.473338950753972
0.1634860477595921,55.87114694071496,9.835118657418446
0.1633854306412664,55.87184681058836,9.845793474864864
0.1629997316876844,55.46034016525976,9.399200470576192
0.161674939629729,55.7315789323646,12.492035000731288
0.1613730882747518,56.13302651930599,9.147216423326606
0.1594613630265629,55.34484524194153,10.367559702984424
0.1577173329755835,55.76028551977495,12.552313226296317
0.1573987121008854,55.96709324525856,12.495061501045164
0.1525523209015293,55.2525691930102,9.483026903269826
0.1520660048296216,55.72553943773201,12.499827840190225
0.1515964582774349,57.00886510841485,9.910156795626571
0.1493325731151059,55.07447394016909,9.337839393827014
0.1486953313657096,55.24604091897953,9.413219979650403
0.147806546820499,55.364727299441554,10.580427314143506
0.1448718808693319,55.729249638970224,12.515042213008464
0.1435135497719345,55.512934440551184,9.70431467507628
0.1429098470619801,55.495795205251575,9.473177931852025
0.142574456667561,55.65164644422613,12.4713926840512
0.141819828280118,54.91433754142878,9.797219603127736
0.1414005902870941,55.49177921138231,11.512056533406206
0.1412328950898846,55.82682328176456,9.850578988423193
0.1399081030319291,55.82452641287316,9.85008192600739
0.1391702441642071,55.8399754823134,12.326871415400124
0.1390193184867185,55.50263817689255,9.481175688684282
0.1382814596189965,56.12365053623839,10.16209698404856
0.1358666487791789,55.25361977585465,9.483228431659198
0.1354977193453179,55.48163894569522,9.018006330928833
0.1353635631875503,55.76155738905417,12.541903868794252
0.1347430909578749,54.716061893653794,11.967944804442109
0.1345586262409444,55.52728859884586,8.45705911833624
0.1344580091226187,55.75924838986752,12.449638720296829
0.1344412396028977,57.44636631761532,10.00497486573824
0.1344244700831768,55.41023676105671,10.394285495429852
0.1342735444056882,55.46546557724963,8.456944118108261
0.1338878454521062,57.45800894455832,9.978692452757986
0.1334015293801985,55.85839646543221,12.563061314450636
0.132445666756104,56.447194186590565,9.401018476336333
