,longitude,latitude,gravity,traffic,apartments,cinemas,clinics,colleges,communityCentres,conferenceCentres,dentists,eventsVenues,fastFoods,hospitals,hotels,leisureFitnessCentres,leisureStadiums,placesOfWorship,restaurants,shopMalls,shopSupermarkets,sportsCentres,sportsHalls,stadiums,substationMinorDistributions,theatres,universities,ratios_length,minCapacity,maxCapacity,slug,use,kommune
94,9.50718,56.7976,1438.6,0.0,303.55,0.928301,0.0,0.0,0.0,0.0,0.0,1.50557,0.0,0.0,0.0,92.0276,187.805,142.835,255.153,0.0,454.795,0.0,0.0,0.0,0.0,0,0,4,22.1,120.0,qzg9gj,4.65,Vesthimmerland
95,8.7646,55.3304,48689.4,56.4418,15621.0,0.0,0.0,200.997,67.6737,0.0,0.0,10.413,0.0,0.0,0.0,120.767,0.0,826.975,27599.5,22.051,3927.28,236.354,0.0,0.0,0.0,0,0,10,22.0,150.0,wxxzzn,4.69,Esbjerg
96,8.49311,55.4783,34458.0,194.296,5976.65,0.0,0.0,100.185,261.69,0.0,2.23233,0.0,5282.2,0.0,0.0,232.348,0.0,186.716,277.121,0.0,8670.83,0.0,208.544,0.0,13065.2,0,0,6,150.0,150.0,dn8jdj,4.78,Esbjerg
97,10.5393,57.4441,42353.7,10.576,12667.3,52.0823,0.0,0.0,0.0,0.0,0.0,5.61107,18521.1,0.0,14.3406,0.0,0.0,9041.38,1106.27,0.0,935.01,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,33r3q9,4.78,Frederikshavn
98,8.6067,56.4804,442.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.371,0.0,0.0,143.007,0.0,0.0,0.0,0.0,0,0,2,150.0,150.0,z267wr,5.03,Struer
99,11.8505,55.9621,65554.8,0.0,457.09,110.534,28670.3,0.0,147.593,0.0,5.57091,2.06235,0.0,0.0,0.0,1343.7,0.0,0.0,20950.0,0.0,13868.0,0.0,0.0,0.0,0.0,0,0,2,150.0,150.0,z222px,5.05,Halsnæs
100,10.1248,56.1816,57118.5,0.0,90.5959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41733.9,0.0,0.0,4174.2,0.0,1327.97,8869.58,6.92115,679.127,0.0,0.0,0.0,236.19,0,0,4,300.0,300.0,kp26k2,5.08,Århus
101,10.6081,55.0592,75224.4,44.1379,16480.2,54.314,0.0,166.509,256.351,0.0,61.2753,6.99653,916.274,422.263,0.0,873.03,0.0,8498.85,24300.4,198.127,12078.1,0.0,0.0,0.0,10867.6,0,0,3,22.0,75.0,qk2wk2,5.12,Svendborg
102,11.7582,55.2233,30488.8,0.0,569.562,4.15747,0.0,0.0,0.0,0.0,0.0,0.975489,20244.3,0.0,4.54846,151.964,277.317,393.424,6988.03,0.0,1854.53,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,7n6e5x,5.16,Næstved
103,12.2975,55.5826,21275.8,0.0,2811.5,0.0,0.0,0.0,16.7937,0.0,0.0,0.633793,0.0,0.0,0.0,140.475,0.0,6347.2,309.31,260.94,6695.88,0.0,0.0,0.0,4693.08,0,0,6,60.0,300.0,xpxznm,5.21,Greve
104,10.3566,55.3944,28628.8,100.302,11670.9,0.0,452.74,0.0,83.7494,0.0,2.50646,5.13604,0.0,0.0,0.0,479.438,371.852,847.034,0.0,0.0,13675.7,560.311,0.0,379.097,0.0,0,0,3,60.0,300.0,gmzwzx,5.29,Odense
105,11.4647,55.7227,7412.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.372,0.0,0.0,6739.05,0.0,0.0,0.0,0.0,0,0,1,50.0,50.0,pjydnq,5.42,Holbæk
106,10.5767,55.0571,16427.0,40.2555,410.549,0.0,0.0,926.648,0.0,0.0,0.0,0.0,0.0,230.152,0.0,0.0,0.0,0.0,0.0,0.0,352.672,14466.7,0.0,0.0,0.0,0,0,3,22.0,150.0,2je655,5.44,Svendborg
107,12.4726,55.7271,16836.5,680.339,8339.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.8,0.0,0.0,0.0,836.227,0.0,0.0,1422.73,0.0,0.0,0.0,4496.07,0,0,2,150.0,150.0,wqz262,5.46,Gladsaxe
108,10.1252,56.1815,54837.2,0.0,84.0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39746.1,0.0,0.0,4156.23,0.0,1121.99,8869.58,7.34505,636.542,0.0,0.0,0.0,215.283,0,0,2,43.0,50.0,95286,5.46,Århus
109,8.85423,56.7942,34349.8,0.0,0.0,7.44463,0.0,0.0,0.0,0.0,0.0,0.940827,0.0,0.0,0.0,0.0,0.0,9312.83,1390.96,0.0,23297.0,0.0,340.567,0.0,0.0,0,0,1,50.0,50.0,7n35ke,5.46,Morsø
110,9.39407,56.4566,8353.63,10.3245,2651.58,2.67698,1717.32,133.959,43.9266,0.0,0.0,2.13455,474.663,0.0,6.63982,352.817,0.0,354.288,806.567,0.0,1796.73,0.0,0.0,0.0,0.0,0,0,6,150.0,150.0,re8djg,5.47,Viborg
111,12.0478,55.947,19885.8,268.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563.3,2190.03,0.0,12711.9,0.0,0.0,0.0,1152.36,0,0,6,60.0,300.0,6krm3r,5.49,Halsnæs
112,12.3767,55.8127,55292.8,375.766,12108.3,60.8184,956.553,0.0,0.0,0.0,0.0,0.0,1432.67,0.0,0.0,103.625,0.0,395.038,13197.6,116.461,5606.04,0.0,0.0,0.0,20940.0,0,0,2,150.0,150.0,z22293,5.58,Furesø
113,12.3624,55.7356,26292.5,154.71,17120.9,2.7363,0.0,0.0,70.199,0.0,2.51573,1.33593,0.0,0.0,0.0,121.728,0.0,932.743,1611.46,15.8334,1588.12,0.0,0.0,0.0,4670.18,0,0,2,300.0,300.0,7n9r77,5.58,Ballerup
114,8.31063,56.5518,37082.2,12.4729,1365.94,6.76131,0.0,0.0,484.028,5363.66,0.0,0.0,0.0,297.441,0.0,0.0,0.0,2649.6,8951.94,0.0,17950.4,0.0,0.0,0.0,0.0,0,0,2,170.0,170.0,njxpxn,5.63,Lemvig
115,12.5609,55.6779,56322.3,21.5967,16381.5,39.6396,842.146,186.253,45.5622,0.0,1.94711,8.79179,2153.94,0.0,296.935,1166.14,0.0,1501.35,4211.31,0.0,13625.3,152.217,0.0,0.0,15687.6,0,0,2,43.0,50.0,deg8n,5.63,København
116,12.0977,55.6406,39746.8,81.5402,5075.56,33.0817,0.0,0.0,15.9751,0.0,1.46388,0.794276,20608.7,199.999,0.0,2543.99,0.0,558.35,5558.57,226.827,3695.06,0.0,0.0,0.0,1146.94,0,0,3,60.0,300.0,8pdewg,5.65,Roskilde
117,12.5748,55.7369,57360.2,33.337,917.82,0.0,1406.39,0.0,61.5478,0.0,1.90501,0.0,5365.14,0.0,0.0,0.0,0.0,829.535,18872.0,0.0,12573.5,0.0,79.4017,0.0,17219.7,0,0,2,43.0,50.0,yry5yp,5.75,Gentofte
118,10.0499,56.4393,22870.4,0.0,2899.08,0.0,328.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6171.24,0.0,163.662,0.0,0.0,13308.2,0.0,0.0,0.0,0.0,0,0,9,60.0,300.0,qp87g7,5.76,Randers
119,9.93138,57.0394,16974.9,0.0,11049.8,2.98134,1288.3,97.4346,14.2772,0.0,0.0,0.565001,297.503,47.4149,0.0,815.806,0.0,999.394,504.197,0.0,932.486,0.0,96.4219,0.0,828.259,0,0,6,60.0,300.0,wjyrnn,5.86,Aalborg
120,9.39185,56.4501,24961.3,14.6984,14613.1,1.2128,969.491,0.0,33.8551,0.0,0.0,0.736676,6005.81,79.0874,3.77847,209.057,0.0,1099.86,533.898,14.3001,1382.38,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,dr85e6,5.92,Viborg
121,12.5246,55.7089,64773.1,25.0009,16381.5,0.0,7967.9,459.965,39.7891,312.805,4.40173,0.0,0.0,0.0,0.0,1501.29,0.0,8539.46,14613.8,0.0,5291.0,454.373,0.0,0.0,9181.79,0,0,2,150.0,150.0,ym2dwz,5.95,København
122,12.3075,55.6561,7921.63,70.9323,1317.09,0.0,0.0,0.0,20.1194,0.0,0.0,0.0,0.0,0.0,0.0,131.056,0.0,101.539,0.0,0.0,590.89,0.0,0.0,0.0,5690.01,0,0,3,60.0,300.0,x59g85,5.95,Høje Taastrup
123,12.4516,55.6854,31729.5,0.0,13008.0,1.66655,727.673,494.479,32.3634,0.0,1.67341,1.37688,406.181,0.0,0.0,191.999,0.0,588.912,945.073,16.2229,10929.1,0.0,0.0,0.0,4384.72,0,0,6,150.0,150.0,kp7jk5,5.99,Rødovre
124,12.4158,55.7259,28985.1,846.581,838.104,0.0,0.0,0.0,0.0,0.0,0.0,0.542969,0.0,0.0,0.0,6138.09,0.0,254.926,0.0,0.0,228.053,0.0,172.354,0.0,20506.4,0,0,2,43.0,50.0,j8552,6.03,Herlev
125,10.3486,55.3948,38425.1,27.5764,2117.68,0.0,298.576,0.0,165.697,0.0,0.0,19.4975,0.0,0.0,0.0,6109.81,863.977,1183.24,0.0,0.0,25929.0,715.824,0.0,994.204,0.0,0,0,2,300.0,300.0,z2z3zn,6.05,Odense
126,8.76945,55.1587,48093.8,12.6785,17379.6,0.0,0.0,0.0,44.0285,0.0,84.7745,0.0,0.0,0.0,0.0,0.0,0.0,1110.61,7749.66,0.0,21712.5,0.0,0.0,0.0,0.0,0,0,2,150.0,300.0,5nd93r,6.07,Tønder
127,8.62113,56.3769,43422.0,236.42,809.578,0.0,629.592,0.0,0.0,0.0,0.0,0.0,26268.8,0.0,0.0,0.0,0.0,0.0,1254.42,124.72,14098.5,0.0,0.0,0.0,0.0,0,0,1,50.0,50.0,2j72r2,6.11,Holstebro
128,9.45733,55.5074,7500.31,41.3052,155.684,1.85903,0.0,855.055,0.0,0.0,0.0,0.0,2394.56,0.0,0.0,0.0,0.0,2760.51,450.252,17.6839,823.402,0.0,0.0,0.0,0.0,0,0,3,60.0,300.0,zpnnrx,6.13,Kolding
129,10.1644,56.1301,19211.0,27.3707,5567.92,0.0,0.0,0.0,27.512,0.0,32.2338,0.0,4393.63,0.0,0.0,1849.17,0.0,1104.59,3744.87,209.374,2150.67,0.0,103.692,0.0,0.0,0,0,2,300.0,300.0,39xdqr,6.15,Århus
130,8.96547,56.1371,34671.9,79.3639,11350.3,1.89296,1372.9,0.0,40.9464,0.0,8.44905,0.0,592.408,0.0,0.0,5130.06,0.0,584.042,1233.23,55.4917,14222.8,0.0,0.0,0.0,0.0,0,0,8,22.0,50.0,dxx9kq,6.2,Herning
131,9.48772,55.8453,492.949,15.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.893,0.0,0.0,0.0,0.0,0,0,6,150.0,150.0,wqrw9x,6.38,Hedensted
132,8.97848,56.1086,33146.2,128.137,10388.3,0.0,0.0,0.0,30.7297,0.0,6.45284,0.0,0.0,0.0,0.0,1193.02,0.0,132.701,0.0,0.0,21266.9,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,wj6ex8,6.47,Herning
133,9.35115,54.8318,736.311,3.97413,0.0,0.0,294.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.528,0.0,138.098,0.0,0.0,0.0,0.0,0,0,3,60.0,300.0,39x2d3,6.79,Aabenraa
134,12.3624,55.7356,26292.5,154.71,17120.9,2.7363,0.0,0.0,70.199,0.0,2.51573,1.33593,0.0,0.0,0.0,121.728,0.0,932.743,1611.46,15.8334,1588.12,0.0,0.0,0.0,4670.18,0,0,2,300.0,300.0,8ey33w,6.81,Ballerup
135,12.3468,55.8692,6354.62,35.4469,327.09,5.82927,2581.26,0.0,0.0,0.0,15.0272,0.0,0.0,0.0,0.0,407.591,0.0,358.319,850.969,0.0,1773.08,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,mwq6dg,6.81,Allerød
136,12.4832,55.673,23949.9,24.1647,5244.15,0.0,0.0,0.0,0.0,0.0,0.0,1.42929,0.0,0.0,0.0,0.0,0.0,392.794,470.634,0.0,15351.7,0.0,63.5651,0.0,2401.44,0,0,3,60.0,300.0,7n3ppw,6.82,København
137,12.5495,55.7026,76032.2,33.3222,16381.5,0.0,0.0,4700.55,888.051,374.404,55.9832,50.7208,340.162,0.0,0.0,6335.99,0.0,993.486,4463.71,18.074,22277.0,1682.51,0.0,0.0,17436.8,0,0,6,150.0,150.0,nzn5nr,6.94,København
138,12.4873,55.9376,10672.8,208.734,192.863,0.0,357.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4641,0.0,9866.31,0,0,6,60.0,300.0,njjk2x,6.94,Fredensborg
139,10.7898,55.3171,38877.5,0.0,787.466,4.27815,286.295,117.48,12.9897,0.0,2.6597,0.0,0.0,1179.39,0.0,6197.66,0.0,578.065,13620.5,0.0,15908.8,0.0,47.8635,0.0,134.145,0,0,2,300.0,300.0,p5zr9g,7.05,Nyborg
140,8.63765,56.3663,16484.3,228.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6304.57,574.3,1219.49,8157.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,25w36x,7.11,Holstebro
141,9.55818,56.1862,16895.1,601.574,7848.02,0.0,3072.47,0.0,0.0,0.0,0.0,0.0,435.654,0.0,0.0,3326.63,0.0,358.08,491.632,0.0,761.032,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,7wrw58,7.27,Silkeborg
142,12.174,55.7789,23739.1,82.8826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10551,0.0,0.0,0.0,0.0,0.0,427.713,0.0,0.0,10677.8,0.0,0.0,0.0,12546.6,0,0,6,60.0,300.0,8pey2q,7.38,Egedal
143,9.99393,57.4553,36886.1,884.894,12491.4,0.0,0.0,0.0,29.0877,0.0,25.1024,0.0,1103.7,113.148,0.0,116.061,515.381,2891.25,4411.93,104.098,14200.1,0.0,0.0,0.0,0.0,0,0,1,50.0,50.0,jq8xmg,7.47,Hjørring
144,10.2406,55.1019,16753.5,0.0,408.429,0.0,297.832,0.0,0.0,0.0,0.0,0.702808,0.0,0.0,0.0,1615.36,0.0,176.268,431.726,0.0,13568.5,0.0,0.0,0.0,254.712,0,0,4,300.0,300.0,ym96xm,7.49,Faaborg-Midtfyn
145,8.88722,54.9521,15205.7,43.5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,160.0,160.0,2p87z6,7.53,Tønder
146,8.69212,56.9519,49995.5,0.0,4595.31,7.21547,0.0,0.0,109.846,0.0,0.0,3.47753,11519.1,109.76,0.0,806.25,0.0,911.818,17352.7,124.099,14455.9,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,wj6pe7,7.72,Thisted
147,12.4003,55.6656,70475.1,0.0,15428.6,3.08529,692.057,0.0,0.0,0.0,10.4717,0.974626,284.928,98.8146,0.0,3002.94,0.0,520.67,18294.3,1044.71,14357.8,0.0,0.0,0.0,16735.7,0,0,2,43.0,50.0,39g8nx,7.88,Glostrup
148,10.357,55.3679,7435.1,154.038,0.0,0.0,0.0,0.0,0.0,0.0,3.63326,0.614446,0.0,0.0,0.0,119.251,80.3532,0.0,0.0,0.0,7077.21,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,z2w9zr,7.91,Odense
149,11.1399,55.3303,31018.2,0.0,1945.53,17.9503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.27,0.0,1307.5,12109.7,0.0,14274.2,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,zpx6mk,7.98,Slagelse
150,11.3525,55.3919,36818.4,174.923,82.6017,0.0,0.0,0.0,106.393,0.0,0.0,0.0,32523.1,0.0,0.0,66.1911,0.0,280.679,534.186,0.0,2088.7,0.0,961.544,0.0,0.0,0,0,8,50.0,300.0,geg28p,7.99,Slagelse
151,12.2884,55.647,13265.6,1.06821,8335.15,0.0,0.0,0.0,7.25441,0.0,0.0,0.0,0.0,0.0,0.0,49.6279,0.0,219.936,310.685,10.1921,505.929,0.0,0.0,0.0,3825.76,0,0,6,60.0,300.0,9k5e8m,8.17,Høje Taastrup
152,11.7577,55.2329,39992.3,0.0,8327.89,8.27698,1393.8,0.0,0.0,0.0,0.0,10.6794,0.0,141.737,32.3692,5966.44,0.0,1131.09,16360.2,0.0,6619.9,0.0,0.0,0.0,0.0,0,0,5,22.0,225.0,792yy,8.17,Næstved
153,9.7935,54.914,19874.7,425.601,6396.53,4.69185,0.0,0.0,110.25,0.0,0.0,0.0,0.0,0.0,10.9854,164.574,584.063,8885.72,2426.82,38.2114,667.674,159.588,0.0,0.0,0.0,0,0,1,50.0,50.0,dne2kr,8.18,Sønderborg
154,11.9158,55.0072,18045.8,0.0,13957.2,0.0,0.0,0.0,134.428,0.0,0.0,0.0,0.0,108.633,0.0,203.403,90.4632,420.5,2744.82,0.0,386.327,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,628yye,8.23,Vordingborg
155,8.69206,56.954,56279.3,0.0,901.549,24.3816,0.0,0.0,496.196,0.0,0.0,15.8061,17232.9,221.192,0.0,6586.65,0.0,2625.87,11797.3,961.662,15415.9,0.0,0.0,0.0,0.0,0,0,10,22.0,300.0,jz262g,8.4,Thisted
156,12.4578,55.6783,71535.0,0.0,9529.2,42.1445,15803.0,89.8889,52.0415,0.0,0.0,0.675053,6579.85,0.0,0.0,1819.91,0.0,4083.83,11711.8,584.896,17461.1,0.0,0.0,0.0,3776.63,0,0,4,43.0,50.0,8dxgy,8.49,Rødovre
157,12.4001,55.6433,31594.2,2829.0,200.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.34,0.0,0.0,10711.3,246.962,0.0,0.0,17424.8,0,0,6,150.0,150.0,xpr5gw,8.87,Brøndby
158,11.579,55.8541,18119.0,70.6338,0.0,37.6982,3238.4,0.0,182.084,0.0,0.0,0.608971,0.0,0.0,0.0,0.0,0.0,403.118,1709.77,0.0,12476.7,0.0,0.0,0.0,0.0,0,0,2,150.0,150.0,pzg7je,9.05,Odsherred
159,12.5259,55.6871,63303.1,24.0338,8910.58,1.52311,9629.08,311.197,47.3656,0.0,6.254,1.62185,2306.38,3875.62,0.0,620.62,0.0,1925.22,3271.0,29.1336,8285.27,0.0,0.0,0.0,24058.2,0,0,2,43.0,50.0,8ndxx9,9.07,Frederiksberg
160,12.404,55.967,2058.82,16.2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8013,0.0,0.0,818.992,0.0,0.0,1198.79,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,pj78qw,9.07,Fredensborg
161,12.1981,55.6494,34899.6,161.335,3558.25,0.0,0.0,0.0,44.7346,0.0,14.5359,0.0,0.0,0.0,0.0,0.0,0.0,151.627,9952.81,0.0,11381.3,235.411,0.0,0.0,9399.53,0,0,2,43.0,50.0,nz32kr,9.25,Høje Taastrup
162,12.545,55.7409,18468.6,114.824,476.723,2.05765,1505.34,0.0,0.0,0.0,0.0,0.0,0.0,689.401,3.64508,310.38,0.0,117.038,428.919,0.0,633.593,0.0,155.539,0.0,14031.1,0,0,2,43.0,50.0,5yw3p3,9.27,Gentofte
163,11.8038,55.4356,1233.02,34.5225,322.49,0.0,0.0,0.0,0.0,0.0,0.0,0.625512,0.0,0.0,0.0,84.4153,0.0,0.0,172.159,0.0,618.805,0.0,0.0,0.0,0.0,0,0,26,22.0,50.0,drxy3d,9.44,Ringsted
164,10.2995,56.2343,9725.71,0.0,0.0,0.0,0.0,0.0,14.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.351,660.174,0.0,0.0,8928.28,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,wxqw7y,9.57,Århus
165,9.47408,55.4884,62129.8,201.259,1498.76,7.41322,5610.18,378.956,0.0,0.0,118.845,8.94753,7450.65,0.0,0.0,1201.78,0.0,1467.98,28793.4,0.0,15391.6,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,pjyd3w,9.58,Kolding
166,8.85439,54.9398,21859.0,11.9352,369.879,0.0,0.0,71.0526,0.0,0.0,0.0,0.547745,0.0,0.0,0.0,79.3917,0.0,0.0,0.0,0.0,21326.2,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,8ndx35,9.67,Tønder
167,9.40673,56.452,27517.1,31.3149,532.444,7.03103,2666.51,76.6741,86.3376,0.0,0.0,44.8036,1941.25,188.932,31.1119,461.854,0.0,1495.99,6180.76,68.5102,13703.6,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,7w9qxx,9.68,Viborg
168,9.85159,55.8585,51718.5,15.8173,1779.35,22.5563,0.0,51.4745,10.9098,0.0,0.0,1.79537,2410.54,0.0,0.0,4250.91,0.0,1281.05,18651.1,0.0,23243.0,0.0,0.0,0.0,0.0,0,0,1,75.0,75.0,5nykwy,9.85,Horsens
169,10.1455,56.1038,65.5018,0.0,65.5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,pzgqw6,9.9,Århus
170,11.338,55.4179,6585.81,22.5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6044.75,0.0,0.0,260.253,0.0,258.214,0.0,0.0,0.0,0.0,0,0,3,13.0,50.0,5y6n8g,9.99,Slagelse
171,9.9487,57.2659,36168.0,0.0,2319.25,0.0,0.0,0.0,0.0,0.0,45.0486,0.0,0.0,0.0,0.0,847.224,0.0,745.035,8409.55,0.0,23801.9,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,ym6rkk,10.16,Brønderslev
172,12.4053,55.6544,28063.6,0.0,13978.4,0.0,0.0,0.0,0.0,0.0,0.0,10.2665,481.36,55.9806,0.0,157.196,0.0,0.0,343.004,0.0,599.94,366.619,0.0,0.0,12070.8,0,0,6,60.0,300.0,62z2dj,10.41,Brøndby
173,12.5566,55.7452,22591.7,63.0805,8638.72,1.07927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.013,0.0,574.513,0.0,217.043,394.989,0.0,258.561,0.0,629.134,0.0,11756.6,0,0,3,60.0,300.0,rewedg,10.46,Gentofte
174,9.8444,55.8673,25411.6,878.42,17321.0,0.0,0.0,369.475,22.5189,0.0,0.0,15.7148,215.61,0.0,0.0,823.326,90.5501,3035.94,1562.72,0.0,1076.28,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,5n5q8y,10.57,Horsens
175,8.4569,55.51,29903.7,0.0,222.021,0.0,0.0,0.0,0.0,0.0,1.99231,0.0,6153.66,0.0,0.0,69.698,0.0,219.284,8095.06,1018.25,14123.7,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,628yrm,10.75,Esbjerg
176,8.62016,56.3617,53736.9,716.213,519.602,11.7857,2430.56,0.0,372.314,0.0,141.321,30.9525,814.118,0.0,9.91696,6304.57,108.192,1267.52,26007.9,1002.02,14000.0,0.0,0.0,0.0,0.0,0,0,6,300.0,300.0,zppnz7,10.77,Holstebro
177,12.3517,55.6166,10203.7,529.34,300.478,0.0,0.0,114.716,27.7908,0.0,0.0,0.0,0.0,0.0,0.0,392.004,0.0,5674.03,727.753,0.0,2437.54,0.0,0.0,0.0,0.0,0,0,6,60.0,300.0,9key76,10.89,Ishøj
178,12.4809,55.7972,27622.2,0.0,4191.72,0.0,8094.44,0.0,0.0,0.0,3.58088,0.0,0.0,0.0,0.0,268.569,0.0,123.528,727.381,40.53,1236.58,0.0,0.0,0.0,12935.8,0,0,6,60.0,300.0,kpen9p,10.92,Lyngby-Taarbæk
179,10.8819,56.4135,47032.7,19.3196,14468.3,25.6162,0.0,222.56,0.0,0.0,27.3656,0.0,204.808,0.0,0.0,723.163,74.3166,8934.07,19228.0,0.0,3105.12,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,5yw393,10.95,Norddjurs
180,12.4976,55.8832,41741.0,0.0,11346.6,13.8534,0.0,0.0,0.0,0.0,0.0,0.0,20244.3,0.0,0.0,375.047,0.0,106.771,2129.01,447.528,6950.41,0.0,0.0,0.0,127.422,0,0,6,60.0,300.0,dnpzzw,11.04,Hørsholm
181,12.6591,55.5956,35121.4,0.0,582.797,1.26999,0.0,0.0,0.0,0.0,1.64372,0.0,0.0,0.0,0.0,0.0,0.0,273.573,383.248,839.405,21219.1,0.0,0.0,0.0,11820.4,0,0,2,300.0,300.0,mzx6r2,11.15,Dragør
182,11.7902,55.4294,6680.15,13.4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.783,0.0,218.26,0.0,0.0,6121.68,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,6keynk,11.19,Ringsted
183,9.02687,56.5627,29486.0,54.4399,240.907,0.0,2936.15,56.9722,11.7085,0.0,30.6646,0.873928,2386.53,0.0,27.3186,4637.78,98.2237,919.311,2323.19,43.0438,15718.9,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,628ydg,11.6,Skive
184,9.93137,56.0325,51058.0,521.627,3009.4,9.51853,1273.88,0.0,881.433,0.0,0.0,0.646453,0.0,509.768,0.0,3250.47,162.169,281.512,11733.2,965.757,27349.0,0.0,0.0,0.0,1109.62,0,0,2,43.0,50.0,nz32ey,11.8,Skanderborg
185,12.6132,56.0394,11492.3,181.437,1040.2,0.0,444.482,1449.33,273.817,0.0,0.0,2.40693,0.0,0.0,0.0,0.0,0.0,1539.37,5646.67,15.4277,899.165,0.0,0.0,0.0,0.0,0,0,10,22.0,50.0,9kedyp,11.94,Helsingør
186,12.521,55.7751,48442.5,1643.2,1428.8,1.29366,3436.72,235.247,23.5188,0.0,0.0,0.0,222.875,0.0,0.0,352.929,0.0,102.508,222.743,0.0,20353.2,0.0,0.0,0.0,20419.5,0,0,6,60.0,300.0,qk85yd,12.06,Lyngby-Taarbæk
187,12.5196,55.7822,6693.4,400.952,1842.89,0.0,763.634,151.584,17.1828,0.0,0.0,0.0,0.0,0.0,0.0,252.316,97.1502,0.0,359.021,0.0,1341.52,0.0,191.387,0.0,1275.76,0,0,2,300.0,300.0,rp535z,12.11,Lyngby-Taarbæk
188,11.9088,55.0122,8399.35,0.0,1761.57,3.5949,0.0,0.0,28.6521,0.0,3.57436,0.0,0.0,91.7097,0.0,1829.55,152.411,647.179,2555.67,0.0,1325.45,0.0,0.0,0.0,0.0,0,0,2,300.0,300.0,xpmnk7,12.19,Vordingborg
189,12.3808,55.6514,3814.06,0.0,61.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.498,0.0,0.0,51.965,0.0,0.0,0.0,0.0,366.532,0.0,0.0,0.0,3121.85,0,0,2,22.0,50.0,qke3yy,12.41,Brøndby
190,10.0258,56.4824,23501.4,24.0881,863.295,0.0,0.0,0.0,361.215,0.0,0.0,0.600548,3556.48,0.0,0.0,0.0,91.9189,390.162,792.439,0.0,17421.2,0.0,0.0,0.0,0.0,0,0,2,43.0,50.0,reqydq,12.68,Randers
191,8.69696,56.955,12500.2,0.0,531.484,77.1112,0.0,0.0,256.939,0.0,0.0,16.1921,2236.73,627.387,0.0,934.425,0.0,531.445,3989.98,78.8482,3219.66,0.0,0.0,0.0,0.0,0,0,6,300.0,300.0,njj9qm,12.77,Thisted
