,Unnamed: 0,slug,status_3_ratio_mean,status_3_ratio_var,latitude,longitude,ratios,ratios_length,minCapacity,maxCapacity,NAME_2
15,195,jq8xmg,0.4392890120036934,0.246371048292997,57.455262,9.993931,[0.43928901200369347],1,50.0,50.0,Hjørring
16,1,256kqp,0.4335266821345707,0.1504305858509061,55.642697,12.590875,"[0.4194895591647332, 0.44756380510440835]",2,150.0,150.0,København
17,57,5yw3gj,0.4322467986030268,0.1443371724251241,55.046193,9.419178,"[0.43213038416763677, 0.43236321303841674]",2,22.0,50.0,Aabenraa
18,281,qkex2x,0.4308212337712222,0.0881067456337524,55.708968,9.54478,"[0.3701313666743489, 0.42406084351233003, 0.49827149112698776]",3,22.0,50.0,Vejle
19,359,ymrgmd,0.4305523457360758,0.1573927369148614,57.004812,9.879316,"[0.4097527155072799, 0.45135197596487175]",2,300.0,300.0,Aalborg
20,26,39g8wp,0.4241443108233117,0.1294516155332056,56.160485,10.222005,"[0.459990749306198, 0.3882978723404255]",2,43.0,50.0,Århus
21,148,dne2kp,0.4221198156682028,0.1311768835436397,56.092085,8.242567,"[0.4997695852534562, 0.3444700460829493]",2,43.0,50.0,Ringkøbing-Skjern
22,277,qke323,0.4049883990719257,0.1281835111208991,56.153496,10.136087,"[0.38167053364269143, 0.4283062645011601]",2,43.0,50.0,Århus
23,390,zne2gp,0.4012158054711246,0.0869711594507834,55.669914,12.622625,"[0.3563245265372925, 0.45265372924947395, 0.3104980126256722, 0.48538695347205985]",4,300.0,300.0,København
24,250,nz32d8,0.4003241491085899,0.1362527897617527,55.975025,10.14949,"[0.3584163000694605, 0.44223199814771935]",2,43.0,50.0,Odder
25,163,eeq8wm,0.3981119042136772,0.1247500040567831,55.255631,9.481963,"[0.35804743265024175, 0.4381763757771126]",2,43.0,50.0,Haderslev
26,153,drjk6y,0.3957175925925926,0.10083833652766,56.168303,9.551111,"[0.3386574074074074, 0.39861111111111114, 0.4013888888888889, 0.444212962962963]",4,300.0,300.0,Silkeborg
27,213,kj9r83,0.3933906044423806,0.097130274884093,54.767519,11.873621,"[0.3663803111214302, 0.4332482006036684, 0.3805433016020432]",3,22.0,50.0,Guldborgsund
28,278,qke39y,0.3894297635605007,0.1283927654111659,55.567308,9.721277,"[0.45387111729253593, 0.32498840982846544]",2,43.0,50.0,Fredericia
29,84,7n3j3y,0.3779527559055118,0.1357843646889516,57.005642,9.876272,"[0.3209819360815192, 0.4349235757295044]",2,43.0,50.0,Aalborg
30,11,2j72ky,0.3739316239316239,0.0868786237894371,55.582747,12.295032,"[0.4737814737814738, 0.4670824670824671, 0.2822822822822823, 0.27258027258027256]",4,43.0,300.0,Greve
31,296,reqydq,0.3729441741950428,0.1246663298299302,56.48239,10.025751,"[0.359740560574473, 0.3861477878156127]",2,43.0,50.0,Randers
32,368,yr6w8k,0.3723084047233155,0.0749161846236471,55.378059,10.433246,"[0.2996063903681408, 0.30863625839314657, 0.4690900671451725, 0.4505672609400324, 0.3336420467700857]",5,11.0,300.0,Odense
33,215,kjdxe9,0.3682012292464878,0.0585501146135252,55.386511,10.426722,"[0.3481800766283525, 0.3184865900383142, 0.28400383141762453, 0.3903256704980843, 0.41522988505747127, 0.42265325670498083, 0.3414750957854406, 0.25383141762452105, 0.444683908045977, 0.2962164750957854, 0.31082375478927204, 0.4818007662835249, 0.45162835249042144, 0.3546455938697318, 0.47174329501915707]",15,250.0,250.0,Odense
34,280,qke3yy,0.3650921658986175,0.1335011438427386,55.651352,12.380832,"[0.3076036866359447, 0.42258064516129035]",2,22.0,50.0,Brøndby
35,13,2j72r2,0.3594544613962089,0.2303001878679523,56.376929,8.621127,[0.35945446139620896],1,50.0,50.0,Holstebro
36,340,xpmnk7,0.3585298196948682,0.1477272253533548,55.012248,11.908791,"[0.35436893203883496, 0.36269070735090153]",2,300.0,300.0,Vordingborg
37,303,rp535z,0.3561043157165935,0.1396655218950362,55.782198,12.519621,"[0.36995153473344106, 0.34225709669974613]",2,300.0,300.0,Lyngby-Taarbæk
38,227,mw5pde,0.3508731262556019,0.1045174897859166,55.39434,10.376846,"[0.3507185906351414, 0.32962447844228093, 0.3722763096893834]",3,50.0,300.0,Odense
39,251,nz32ey,0.3469599263012436,0.1344286733534156,56.032527,9.93137,"[0.28972823583602025, 0.4041916167664671]",2,43.0,50.0,Skanderborg
