longitude,latitude,gravity,Score1,Score2,Score3,Score4,Score5,Score6,Score7,Score8,Score9,Score10,Score11,Score12,Score13,Score14,Score15,Score16,Score17,Score18,Score19,Score20,Score21,Score22,Score23,Score24,Score25,Score26,Score27
11.8505,55.9621,13.8774,0,0.083222,0.00891484,6.21691,0,1.04333,0,0.0485695,0.0444827,0,0,0,0.115545,0,0,0,4.68016,0,0.365963,0,1.27027,0,0,0,0,0,0
10.1248,56.1816,35.9363,0,0.0234848,0,0,0,0,0,0,0,17.3968,0,0,0.51105,0,0,0,17.5246,0.0243546,0.220597,0,0.0885677,0,0,0,0.146834,0,0
10.6081,55.0592,26.4988,0,3.00123,0.0043816,0,0.0824358,1.81255,0,0.534348,0.106016,0.381949,0.0812066,0,0.0750895,0,0,0,13.5336,0.1095,0.424589,0,1.10658,0,0,0,4.74634,0.498979,0
9.89515,55.4689,10.2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24742,0.802393,8.16204,0,0,0,0,0,0,0,0,0,0
10.8411,55.2975,14.4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37817,0.161652,8.95529,0,0,0,0,0,0,0,0,0,0
11.7582,55.2233,13.6987,0,0.105147,0.000339993,0,0,0,0,0,0.0149841,8.43884,0,0.000512923,0.0132498,0.0119244,0,0,4.81257,0.00513848,0.123774,0,0.172242,0,0,0,0,0,0
12.6295,55.6205,8.71826,0,0.67251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254438,5.65635,0,0.00672482,0,0.189829,0,0,0,2.19031,0,0
12.2975,55.5826,18.7446,0,0.510566,0,0,0,0.118407,0,0,0.00957661,0,0,0,0.0120483,0,0,0.00798197,15.3434,0.0815477,0.0053892,0,0.61174,0,0,0,2.04389,0,0
10.1882,55.3955,16.8381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11965,1.30193,14.4029,0,0,0,0.0136752,0,0,0,0,0,0
10.3566,55.3944,16.3684,0,2.06694,0,0.0954946,0,0.575868,0,0.0212562,0.0756839,0,0,0,0.0401022,0.015339,0,0,12.1959,0.0106131,0,0,1.21848,0.00419546,0,0.0278346,0,0.0206268,0
11.4647,55.7227,17.7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1657,0.00856042,0,0,0.609213,0,0,0,0,0,0
10.5767,55.0571,10.8722,0,0.0747659,0,0,0.458769,0,0,0,0,0,0.0442612,0,0,0,0,0,10.1508,0,0,0,0.0323113,0.111387,0,0,0,0,0
12.4726,55.7271,16.8999,0,1.49669,0,0,0,0,0,0,0,0,0.201238,0,0,0,0.749001,0.0638475,12.3149,0.0106405,0,0,0.128459,0,0,0,1.93517,0,0
10.1252,56.1815,34.9377,0,0.0217994,0,0,0,0,0,0,0,16.5682,0,0,0.50885,0,0,0,17.3809,0.0205771,0.220597,0,0.0830141,0,0,0,0.133836,0,0
8.85423,56.7942,10.4017,0,0,0.000567217,0,0,0,0,0,0.0134643,0,0,0,0,0,0,0,7.96335,0.113324,0.022954,0,2.01591,0,0.272099,0,0,0,0
9.39407,56.4566,5.15786,0,0.471271,0.000210763,0.363516,0.0647258,0.303117,0,0,0.0315663,0.197863,0,0.000720862,0.029616,0,0,0,3.50946,0.0044549,0.0137539,0,0.160656,0,0,0,0,0.00693531,0
12.0478,55.947,5.10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34852,0.0458991,0.0382565,0,1.16437,0,0,0,0.503167,0,0
10.0062,56.1516,19.8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19022,0.197853,15.2616,0.00196565,0,0,1.17411,0,0,0,0,0,0
12.3767,55.8127,31.762,0,2.25585,0.0050193,0.212247,0,0,0,0,0,0.597209,0,0,0.0091181,0,0.622006,0.0401548,17.8978,0.00520692,0.235905,0,0.525446,0,0,0,9.35597,0,0
12.3624,55.7356,18.2573,0,2.95917,0.000209502,0,0,0.471077,0,0.0208213,0.0192123,0,0,0,0.00993674,0,0,0.00230034,12.6625,0.0114057,0.0267227,0,0.138094,0,0,0,1.93581,0,0
8.31063,56.5518,20.5054,0,0.238195,0.000522294,0,0,3.2771,0.0366994,0,0,0,0.0547737,0,0,0,0,0,15.1409,0.0326887,0.149774,0,1.57479,0,0,0,0,0,0
12.5609,55.6779,24.8388,0,3.03759,0.00325602,0.185981,0.0939422,0.328018,0,0.017301,0.135659,0.897868,0,0.0336331,0.102128,0,0,0,11.3283,0.0197062,0.0749221,0,1.27106,0.00119334,0,0,6.9762,0.33205,0
12.0977,55.6406,27.8294,0,0.930363,0.0026862,0,0,0.113692,0,0.0128491,0.0121141,8.59073,0.0387139,0,0.22024,0,0,0.00730773,16.9391,0.00724088,0.0977573,0,0.34075,0,0,0,0.504193,0.0116752,0
8.84014,56.7994,9.14701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587692,9.14642,0,0,0,0,0,0,0,0,0,0
11.3012,55.9762,9.63789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63789,0,0,0,0,0,0,0,0,0,0
12.5748,55.7369,21.5963,0,0.178634,0,0.326,0,0.465089,0,0.0177543,0,2.23646,0,0,0,0,0,0.000825958,8.66736,0.0114224,0.352404,0,1.23114,0,0.0717854,0,8.03743,0,0
10.0499,56.4393,11.7459,0,0.508322,0,0.068524,0,0,0,0,0,0,0,0,0.51105,0,0,0.0191623,9.46284,0.00203023,0,0,1.17394,0,0,0,0,0,0
12.5173,55.7697,22.8311,0,0.112794,0.000230786,0.0696063,0,0.137511,0,0,0,0.343626,0.0297325,0.000541572,0.016436,0,0.427348,0.143902,16.3188,0.00223421,0.0108339,0,0.0629291,0,0,0,5.15457,0,0
9.93138,57.0394,18.1749,0,1.9117,0.000228485,0.265452,0.0458265,0.0959012,0,0,0.00813324,0.124014,0.00866259,0,0.0666595,0,0.0537539,0.00284952,15.0362,0.0122325,0.00836915,0,0.0811618,0,0.0774889,0,0.34365,0.0326364,0
11.918,54.899,21.4596,0,0,0,0,0,0,0,0,0,8.43884,0,0,0,0,1.0464,0.00316637,11.9688,0.0024358,0,0,0,0,0,0,0,0,0
9.39185,56.4501,11.2739,0,2.59722,9.54853e-005,0.205218,0,0.233619,0,0,0.0108942,2.50352,0.0148437,0.000410215,0.0175486,0,0,0,5.53572,0.0138299,0.00910421,0,0.123606,0,0,0,0,0.00822937,0
12.5246,55.7089,21.3199,0,3.03759,0,1.75964,0.231868,0.286455,0.00227586,0.0390841,0,0,0,0,0.131478,0,0,0.0251496,10.8541,0.112027,0.25999,0,0.493581,0.00356216,0,0,4.08309,0,0
12.3075,55.6561,14.4998,0,0.341423,0,0,0,0.202493,0,0,0,0,0,0,0.0160453,0,0.380537,0.0139084,9.91142,0.0018622,0,0,0.0770604,0,0,0,3.53735,0.017662,0
10.0739,56.4128,20.9516,0,0,0,0,0,0,0,0,0,2.12211,0,0.0259247,0,0,3.34395,0.234172,15.2254,0,0,0,0,0,0,0,0,0,0
12.4516,55.6854,21.1725,0,2.39174,0.000135739,0.159347,0.247168,0.231033,0,0.0147335,0.0210644,0.169316,0,0,0.016673,0,0,0.018198,14.9025,0.00766072,0.0166719,0,1.01096,0,0,0,1.93345,0.0317733,0
12.4158,55.7259,23.9016,0,0.145391,0,0,0,0,0,0,0.00796423,0,0,0,0.51105,0,0,0,14.4061,0.00313275,0,0,0.0200792,0,0.138377,0,8.66953,0,0
10.3486,55.3948,22.3903,0,0.375045,0,0.0629774,0,1.13935,0,0,0.287311,0,0,0,0.51105,0.0356392,0,0,16.9298,0.0148256,0,0,2.31023,0.00535989,0,0.0729978,0,0.645805,0
8.76945,55.1587,17.4845,0,3.03759,0,0,0,0.298773,0,0.709508,0,0,0,0,0,0,0,0,11.3857,0.0137331,0.129954,0,1.90918,0,0,0,0,0,0
12.4769,55.8771,4.38966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32736,0.0710427,0.892976,0,0,0,0,0,0,0,0.0982875,0,0
8.62113,56.3769,30.0057,0,0.138949,0,0.128695,0,0,0,0,0,10.9501,0,0,0,0,0,0.000840613,17.549,0,0.0206565,0,1.21735,0,0,0,0,0,0
9.45733,55.5074,18.1864,0,0.0267677,0.000141592,0,0.399672,0,0,0,0,0.998172,0,0,0,0,0,0.0038331,16.6456,0.0335795,0.00742749,0,0.0712241,0,0,0,0,0,0
10.1644,56.1301,12.7375,0,1.44335,0,0,0,0.276897,0,0.40012,0,1.83148,0,0,0.226395,0,0.15172,0.00474841,7.88403,0.0202579,0.0931392,0,0.280478,0,0.12486,0,0,0,0
8.96547,56.1371,20.8826,0,1.98445,0.000146607,0.285875,0,0.277949,0,0.0707359,0,0.246945,0,0,0.42361,0,0,0,16.3022,0.00722423,0.0206867,0,1.25101,0,0,0,0,0.0118342,0
12.2309,55.5601,22.3091,0,0,0,0,0,0.061449,0,0,0,8.43884,0,0.00055496,0,0,3.70261,2.42439,7.67741,0,0.0038499,0,0,0,0,0,0,0,0
9.48772,55.8453,0.724527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136014,0.681411,0,0,0,0.0417561,0,0,0,0,0,0
10.0762,56.4124,28.7039,0,0,0,0,0,0,0,0,0,8.43884,0,0.0317989,0,0,5.24391,0.445649,14.5437,0,0,0,0,0,0,0,0,0,0
8.97848,56.1086,18.9274,0,1.81624,0,0,0,0.208597,0,0.0540236,0,0,0,0,0.0985128,0,0.102827,0.00562261,14.7693,0.00164143,0,0,1.8706,0,0,0,0,0,0
12.5242,55.833,18.9365,0,0,0,0,0,0.396517,0,0,0,0,0,0,0,0,8.53469,0.461335,6.60325,0.00649415,0.00502991,0,0.794877,0,0,0,2.13433,0,0
9.35115,54.8318,6.75259,0,0,0,0.0610674,0,0,0,0,0,0,0,0,0,0,0.0829482,0.00564174,6.58585,0,0.00499991,0,0.0120877,0,0,0,0,0,0
12.3624,55.7356,18.2573,0,2.95917,0.000209502,0,0,0.471077,0,0.0208213,0.0192123,0,0,0,0.00993674,0,0,0.00230034,12.6625,0.0114057,0.0267227,0,0.138094,0,0,0,1.93581,0,0
12.3468,55.8692,4.90783,0,0.0607816,0.000479846,0.571273,0,0,0,0.133716,0,0,0,0,0.0357719,0,0,0.00195826,3.89369,0.00471077,0.0151718,0,0.16576,0,0,0,0,0.0245126,0
12.4832,55.673,13.5313,0,0.972411,0,0,0,0,0,0,0.0218663,0,0,0,0,0,0,0,9.96884,0.00515295,0.00837426,0,1.43212,0,0.0547897,0,1.0677,0,0
9.78647,55.8864,23.4311,0,0,0,0,0,0,0,0,0,7.86726,0,0,0,0,1.94094,0.00362079,13.5673,0,0,0,0.0519639,0,0,0,0,0,0
12.5495,55.7026,33.4795,0,3.03759,0,0,2.36954,6.39338,0.00272403,0.497089,0.78255,0.141796,0,0,0.554883,0,0,0.00269893,9.75941,0.0130332,0.0794124,0,2.07815,0.0131904,0,0,7.75404,0,0
12.4873,55.9376,21.592,0,0.0359972,0,0.0794509,0,0,0,0,0,0,0,0,0,0,0.38582,0.0206462,16.6127,0,0,0,0,0,0.0411515,0,4.41632,0,0
12.2298,55.5616,22.565,0,0,0,0,0,0.0686726,0,0,0,2.55456,0,0.000531404,0,0,3.64094,2.42439,13.8723,0,0.00368648,0,0,0,0,0,0,0,0
10.7898,55.3171,20.2718,0,0.138887,0.000334249,0.0601383,0.0563294,0.0889506,0,0.0224628,0,0,0.219664,0,0.516263,0,0,0.00634021,17.3847,0.00721313,0.230484,0,1.41161,0,0.0392136,0,0.0567403,0.0324784,0
8.63765,56.3663,16.1396,0,0,0,0,0,0,0,0,0,0,0,0,0.51105,0.0229581,0,0,15.443,0.0148078,0.134328,0,0,0,0,0,0,0.0134468,0
9.55818,56.1862,13.4225,0,1.36574,0,0.636796,0,0,0,0,0,0.181602,0,0,0.273415,0,0,0.00373295,10.882,0.00440862,0.00820851,0,0.0666278,0,0,0,0,0,0
11.9581,55.1661,2.44111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17821,0.0288151,0.234082,0,0,0,0,0,0,0,0,0,0
12.174,55.7789,20.5134,0,0,0,0,0,0,0,0,0.0616156,0,0,0,0,0,0,0,14.05,0.0054581,0,0,0.968948,0,0,0,5.42732,0,0
9.37184,55.2156,7.00306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94473,0.152956,4.90537,0,0,0,0,0,0,0,0,0,0
9.99393,57.4553,19.6101,0,2.18907,0,0,0,0.197913,0,0.210651,0,0.460079,0.0209393,0,0.00960613,0.0210367,0,0,15.1053,0.0358468,0.0741814,0,1.25194,0,0,0,0,0.0334932,0
9.37661,55.2164,4.51662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37945,0.575678,2.56149,0,0,0,0,0,0,0,0,0,0
10.2406,55.1019,12.5883,0,0.0728249,0,0.0632471,0,0,0,0,0.0104268,0,0,0,0.136033,0,0,0,10.9619,0.00222358,0.00772327,0,1.21714,0,0,0,0.108918,0.00787026,0
8.88722,54.9521,12.2748,0,0,0,0,0,0,0,0,0,6.32034,0,0,0,0,0,0.00883169,5.94564,0,0,0,0,0,0,0,0,0,0
8.69212,56.9519,24.4569,0,0.821794,0.000571604,0,0,0.762694,0,0,0.0517452,4.80172,0.0207282,0,0.0680973,0,0,0,16.2123,0.0115365,0.297737,0,1.30059,0,0,0,0,0.10742,0
12.4003,55.6656,24.9782,0,2.89093,0.000256088,0.154439,0,0,0,0.0939563,0.0151949,0.118772,0.0195524,0,0.265747,0,0,0.00652015,12.2032,0.00690222,0.328885,0,1.35346,0,0,0,7.52038,0,0
10.357,55.3679,7.00885,0,0,0,0,0,0,0,0.0308121,0.00905438,0,0,0,0.00997468,0.00331458,0.112207,0.00692601,6.20599,0,0,0,0.630567,0,0,0,0,0,0
11.1399,55.3303,17.6452,0,0.348266,0.0014234,0,0,0,0,0,0,0,0,0,0.115257,0,0,0,15.6703,0.0165589,0.207981,0,1.2855,0,0,0,0,0,0
11.3525,55.3919,30.8753,0,0.0147864,0,0,0,0.739444,0,0,0,13.5573,0,0,0.00559608,0,0.528189,0.0358659,14.9938,0.00355466,0.00917452,0,0.188103,0,0.799544,0,0,0,0
11.3627,55.3877,4.5455,0,0,0,0,0,0,0,0,0,0.226704,0,0,0,0,2.03166,0.236304,1.9322,0.00117461,0,0,0.0406778,0,0.0767814,0,0,0,0
12.2884,55.647,7.54282,0,2.16069,0,0,0,0.0730127,0,0,0,0,0,0,0.00607599,0,0,0,2.83769,0.00403359,0.00772711,0,0.0659803,0,0,0,2.37839,0.00921794,0
11.7577,55.2329,13.0611,0,1.53742,0.000676881,0.306453,0,0,0,0,0.164042,0,0.0276318,0.00365023,0.520218,0,0,0,9.58163,0.014773,0.289777,0,0.614831,0,0,0,0,0,0
9.7935,54.914,18.6587,0,1.14119,0.000370799,0,0,0.763678,0,0,0,0,0,0.00119718,0.0138671,0.0242702,0,0.0024064,16.3843,0.112156,0.04154,0,0.059927,0.00120376,0,0,0,0.112608,0
12.6013,56.0303,15.7278,0,3.03759,0.00011039,0.109962,0,0.356766,0,0,0.0201481,0.112081,0,0,0.0536472,0,0,0,11.9474,0.00293819,0.0202206,0,0.0669453,0,0,0,0,0,0
11.9158,55.0072,17.5634,0,2.61979,0,0,0,0.979653,0,0,0,0,0.0215326,0,0.0180317,0.00395494,0,0,13.8223,0.00558403,0.0494308,0,0.0364811,0,0,0,0,0.00670687,0
11.3532,55.3907,15.7752,0,0,0,0,0,0.496952,0,0,0,6.21795,0,0,0,0,0.898966,0.0588191,7.09692,0.00475356,0.00611318,0,0.472566,0,0.52213,0,0,0,0
10.0558,55.4139,14.7604,0,0,0,0,0,0.102908,0,0,0,8.43884,0,0,0,0,0.572943,0.099703,0.217976,0,0,0,0,0,0,0,5.32805,0,0
8.69206,56.954,23.9717,0,0.161227,0.00193149,0,0,3.44523,0,0,0.235193,7.18354,0.0417722,0,0.55632,0,0,0,10.4132,0.0332229,0.202417,0,1.38695,0,0,0,0,0.31074,0
12.4578,55.6783,27.4219,0,1.7521,0.00343262,3.46057,0.0449314,0.37151,0,0,0.0103274,2.74281,0,0,0.158039,0,0,0.00669199,15.3196,0.0531235,0.206607,0,1.61518,0,0,0,1.66531,0.0116926,0
8.23574,56.0945,13.6893,0,0.0942843,0.000156071,0.0510425,0,0,0,0.0321761,0.0282428,0.440796,0.0063681,0,0,0,0,0,12.7769,0.00227742,0.162018,0,0.0949605,0,0,0,0,0,0
12.4001,55.6433,22.632,0,0.0434051,0,0,0,0,0,0,0,0,0,0,0,0,2.50816,0.479758,9.40182,0.00277214,0,0,1.16437,0.00225612,0,0,9.02942,0,0
11.579,55.8541,7.70581,0,0,0.00309777,0.715457,0,1.3114,0,0,0.00939927,0,0,0,0,0,0,0.00206286,4.46429,0.00529048,0.03043,0,1.16437,0,0,0,0,0,0
12.5259,55.6871,21.6199,0,1.65343,0.000125197,2.12799,0.156984,0.34124,0,0.0555697,0.0250384,0.961414,0.759435,0,0.0543898,0,0,0.00623706,3.91498,0.0252742,0.0582341,0,0.77345,0,0,0,10.7061,0,0
12.404,55.967,12.9197,0,0,0,0,0,0,0,0,0,0,0,0.00282763,0,0,0,0,12.7935,0.0108147,0,0,0.112567,0,0,0,0,0,0
12.1981,55.6494,26.4656,0,0.92239,0,0,0,0.450235,0,0.180436,0,0,0,0,0,0,0.171966,0.0237254,17.1362,0.00278081,0.247538,0,1.48429,0.00258007,0,0,5.84347,0,0
12.545,55.7409,17.4746,0,0.0927838,0.000177403,0.348936,0,0,0,0,0,0,0.141693,0.000433354,0.0285307,0,0.299668,0.0744598,9.72649,0.00161157,0.00800937,0,0.0620387,0,0.140619,0,6.54914,0,0
8.48112,57.0433,13.4745,0,0,0,0,0,4.95087,0,0,0,0,0,0.00255635,0,0,0,0,8.16204,0,0.359001,0,0,0,0,0,0,0,0
9.46407,55.5261,17.5388,0,0,0,0,0,0,0,1.20607,0.0343509,0,0,0.000607725,0.0122089,0.0256183,1.13945,0.142618,14.5004,0.00132472,0.0454024,0,0.111492,0,0,0,0.319199,0,0
11.8038,55.4356,15.0322,0,0.0597555,0,0,0,0,0,0,0.0096438,0,0,0,0.00738745,0,0,0,14.8947,0,0.00306062,0,0.0576848,0,0,0,0,0,0
9.58365,55.7238,25.0542,0,0.129739,0,0,0.039102,0,0,0,0,8.50262,0.00894416,0,0.00835477,0,0.89798,0.0606216,14.8164,0.00143732,0,0,0.588976,0,0,0,0,0,0
10.2995,56.2343,7.35371,0,0,0,0,0,0.149991,0,0,0,0,0,0,0,0.00738733,0,0.00262915,6.01722,0.0121075,0,0,1.16437,0,0,0,0,0,0
9.47408,55.4884,23.9098,0,0.257692,0.000564623,1.14882,0.177133,0,0,0.978476,0.128004,3.1058,0,0,0.0975903,0,0,0,16.0842,0.0178569,0.474985,0,1.33137,0,0,0,0,0.107246,0
8.85439,54.9398,10.9844,0,0.0646473,0,0,0.0337607,0,0,0,0.00796562,0,0,0,0.00655357,0,0,0,8.99627,0,0,0,1.87521,0,0,0,0,0,0
9.40673,56.452,23.8222,0,0.0946325,0.000553564,0.564436,0.0370472,0.595777,0,0,0.662567,0.809207,0.0354602,0.00337771,0.0387689,0,0,0,19.041,0.0188109,0.105396,0,1.22531,0,0,0,0,0.589821,0
11.3408,54.661,13.0732,0,0.0992229,0.000133347,0,0,0,0,0,0,0.14374,0,0,0,0,0,0.00118412,12.7395,0,0.00385,0,0.0123368,0,0.0731628,0,0,0,0
9.85159,55.8585,21.904,0,0.307352,0.00172594,0,0.0241717,0.0731657,0,0,0.0258035,1.00483,0,0,0.346791,0,0,0,17.7488,0.0156551,0.309098,0,2.01982,0,0,0,0,0.0268053,0
10.1455,56.1038,5.09964,0,0.0169798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08266,0,0,0,0,0,0,0,0,0,0
11.338,55.4179,1.08504,0,0,0,0,0,0,0,0,0,0,0,0,0.51105,0,0,0,0.546271,0,0.00446979,0,0.023254,0,0,0,0,0,0
12.0004,54.9973,6.65788,0,0,0,0,0,0,0,0,0,5.48004,0,0,0,0,0.621229,0,0.556606,0,0,0,0,0,0,0,0,0,0
9.9487,57.2659,15.5966,0,0.405105,0,0,0,0,0,0.376793,0,0,0,0,0.0698925,0,0,0,12.4928,0.00920689,0.140932,0,2.0916,0,0,0,0,0.0102394,0
12.6566,55.6313,24.1919,0,0.0500711,0,0.166693,0,0,0,0,0.0438803,8.63347,0,0,0.0470231,0,6.18584,0.0737675,5.67687,0,0.0405989,0,1.16437,0,0,0,2.1093,0,0
12.4053,55.6544,16.9757,0,3.0204,0,0,0,0,0,0,0.184578,0.200655,0.0127736,0,0.0154862,0,0,0.00901227,7.20309,0,0.00711087,0,0.0642169,0.00334925,0,0,6.25505,0,0
12.5566,55.7452,18.7745,0,1.68134,9.30508e-005,0,0,0,0,0,0,0,0.0119234,0,0.0528102,0,0,0.00920235,10.9271,0.0029886,0.00737579,0,0.0253172,0,0.568787,0,5.48749,0,0
10.4206,55.3541,16.6592,0,0.0249507,0,0,0,0,0,0,0,8.49702,0,0,0,0,1.41816,0.0596969,1.33132,0,0,0,0,0,0,0,5.32805,0,0
9.8444,55.8673,15.3492,0,2.9919,0,0,0.173501,0.151022,0,0,0.225857,0.0898771,0,0,0.0671674,0.00364305,0,0,11.4677,0.0371009,0.0258985,0,0.0935288,0,0,0,0,0.0219775,0
8.4569,55.51,14.6587,0,0.0377538,0,0,0,0,0,0.0162228,0,2.56515,0,0,0.00559756,0,0,0.00226838,10.6888,0.00263809,0.13207,0,1.20827,0,0,0,0,0,0
8.62016,56.3617,22.4023,0,0.0891799,0.000896055,0.496831,0,2.48098,0,1.16146,0.442021,0.339365,0,0.00103969,0.51105,0.00432507,0,0,15.195,0.0153911,0.428271,0,1.20884,0,0,0,0,0.0276589,0
12.3517,55.6166,11.7883,0,0.0552189,0,0,0.0573113,0.198287,0,0,0,0,0,0,0.0340235,0,0.314043,0.0238403,10.7936,0.0737707,0.0128315,0,0.225358,0,0,0,0,0,0
12.4809,55.7972,19.7381,0,0.76864,0,1.76776,0,0,0,0.0314428,0,0,0,0,0.0232594,0,0,0.00520095,11.3235,0.00160255,0.0127971,0,0.114078,0,0,0,5.68978,0,0
10.8819,56.4135,21.0206,0,2.64616,0.00207537,0,0.110659,0,0,0.239665,0,0.0853743,0,0,0.0624664,0.00316581,0,0,17.1323,0.115602,0.337404,0,0.285708,0,0,0,0,0,0
12.4976,55.8832,28.2892,0,2.09104,0.00113093,0,0,0,0,0,0,8.43884,0,0,0.0326433,0,0,0.00823781,16.9775,0.00139209,0.0376437,0,0.644397,0,0,0,0.0563154,0,0
9.35111,54.832,6.07822,0,0,0,0.0589294,0,0,0,0,0,0,0,0,0,0,0.102258,0.00582923,5.89429,0,0.00521722,0,0.0116935,0,0,0,0,0,0
12.6591,55.5956,13.0895,0,0.111702,0.000107827,0,0,0,0,0.015086,0,0,0,0,0,0,0,0,5.47254,0.00370966,0.00704761,0,2.04605,0,0,0,5.43329,0,0
9.36618,55.0653,22.2814,0,0,0,0,0,0,0,0,0,0.926291,0,0,0,0,3.4095,0.107312,17.7304,0.107951,0,0,0,0,0,0,0,0,0
11.7902,55.4294,16.8737,0,0,0,0,0,0,0,0,0,0,0,0,0.0285978,0,0,0,16.2716,0.00286122,0,0,0.570661,0,0,0,0,0,0
9.02687,56.5627,9.46014,0,0.0409322,0,0.594155,0.026316,0.0772386,0,0.249491,0.012355,0.994825,0,0.00283533,0.372167,0.00388717,0,0,5.67417,0.0110508,0.037872,0,1.34365,0,0,0,0,0.019206,0
12.4766,55.7339,14.2882,0,0.0472651,0,0,0,0,0,0,0,0,0.0110169,0,0.00551998,0,0.624964,0.0807452,6.13756,0.00239984,0,0,0.0394098,0,0,0,7.33929,0,0
9.69486,56.783,30.9406,0,0,0,0,0,0,0,0,0,10.5562,0,0,0,0,5.78734,0.182806,14.3993,0.00145598,0,0,0.0134756,0,0,0,0,0,0
9.93137,56.0325,23.2223,0,0.535899,0.000750853,0.270169,0,6.09409,0,0,0.00957834,0,0.0958616,0,0.273376,0.00672623,0,0,12.6509,0.00354662,0.200464,0,2.45013,0,0,0,0.473874,0.156839,0
12.6132,56.0394,16.1526,0,0.192628,0,0.0980304,0.729641,1.9687,0,0,0.0370864,0,0,0,0,0,0,0,12.7681,0.0201679,0.100325,0,0.0837696,0,0,0,0,0.15416,0
12.521,55.7751,28.9658,0,0.262,0.000105083,0.750552,0.117273,0.167441,0,0,0,0.0929053,0,0,0.0305654,0,3.36521,0.395571,12.9216,0.00132986,0.0039188,0,1.87763,0,0,0,8.97969,0,0
12.5196,55.7822,14.7501,0,0.337932,0,0.166771,0.0755658,0.122333,0,0,0,0,0,0,0.0218518,0.00414931,0.242763,0.0909934,12.8337,0,0.00631638,0,0.123758,0,0.163021,0,0.56103,0,0
11.9088,55.0122,15.9775,0,0.330647,0.000298907,0,0,0.208805,0,0.0321266,0,0,0.0181782,0,0.162189,0.00666323,0,0,15.026,0.00859422,0.0460244,0,0.125163,0,0,0,0,0.0127954,0
12.3808,55.6514,3.05989,0,0.0132262,0,0,0,0,0,0,0,0.0885798,0,0,0.00530309,0,0.0463067,0.016051,1.23286,0,0,0,0.0398442,0,0,0,1.61773,0,0
10.0258,56.4824,18.5547,0,0.151369,0,0,0,2.45902,0,0,0.00876148,1.48252,0,0,0,0.00375392,0,0,12.8943,0.00483995,0.013331,0,1.53675,0,0,0,0,0,0
8.69696,56.955,16.4118,0,0.095047,0.00610869,0,0,1.784,0,0,0.240936,0.932379,0.118482,0,0.0789231,0,0,0,12.5378,0.00672392,0.0684598,0,0.28967,0,0,0,0,0.253197,0
9.97856,56.0686,29.0598,0,0,0,0,0,0,0,0,0,8.43884,0,0,0,0,4.41629,0.00967145,16.195,0,0,0,0,0,0,0,0,0,0
9.87627,57.0056,26.9129,0,0.100924,0.000473927,0,0,0,0,0,0,11.4818,0,0,0,0,0,0.0112252,14.6978,0,0.298446,0,0.322276,0,0,0,0,0,0
12.3866,55.7329,13.8957,0,0,0,0.0830571,0.121961,0,0,0,0,0,0,0,0.109586,0,0,0,11.6004,0.00176622,0.220597,0,1.17153,0,0,0,0.586831,0,0
8.37408,56.95,17.4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1466,0.107951,0.00456303,0,1.16437,0,0,0,0,0,0
12.5911,55.7022,22.9196,0,2.49317,0.000256492,0.156198,0,0.217605,0.00350567,0.0148911,0.00799256,0.361913,0,0,0.0522017,0,0,0.000886909,10.7246,0.0143544,0.0556197,0,0.133407,0.0165121,0.0432574,0,8.62316,0,0
12.0669,55.6354,18.2818,0,0.501977,0,0,0,0.33896,0.222886,0.0232137,0,0.509201,0,0,0.0236064,0.0163961,0,0.0108691,16.0924,0.00666324,0.0194765,0,0.29892,0.014331,0,0,0.202879,0,0
9.72128,55.5673,13.6071,0,0.174779,0,0,0,0.1552,0,0,0.00894806,0.494723,0,0,0.00791794,0,0,0,10.9377,0.00652775,0,0,1.82126,0,0,0,0,0,0
8.23264,56.7817,18.7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5725,0.00701177,0.429246,0,0.710649,0,0,0,0,0,0
8.8297,56.7872,11.0698,0,0,0,0,0,0,0,0,0.0123337,8.43884,0,0,0,0,0,0.0030817,2.60793,0.00760714,0,0,0,0,0,0,0,0,0
9.48196,55.2556,16.7459,0,0.318983,0.000193586,0.134539,0.873721,0.361586,0,0,0.0509499,2.99724,0,0,0,0,0,0,10.5899,0.00618031,0.0155657,0,1.31636,0,0,0.0147224,0,0.066008,0
